id,Text,Label,language
1138,"""no te rindas wey 😄""",clean,español
1139,"""Bassem Masri is a terrorist part of isis""",toxic,ingles
1140,"""This feels very natural.""",clean,ingles
1141,"""HOLA a todos o/ recién llego""",clean,español
1142,"""Helpful explanation overall.""",clean,ingles
1143,"""You actually CAN shout ""fire"" in a crowded theater. Christopher Hitchens demonstrated this in his talk about ""free speech."" Look it up. The interviewee is correct. Cops serve the public, not the other way around. And it is consistent with serving that public that the police department represent that public's race and ethnicity in its ranks. Hire a bunch of big, tough, black guys to the police department and you will have fewer blacks being shot to death by a puny white guy who felt humiliated when he got bitch slapped by a teenager. """,toxic,ingles
1144,"""me cansa tu ignorancia""",toxic,español
1145,"""fascistas asesinos""",hate,español
1146,"""qué idiota comentario""",toxic,español
1147,"""buenas compas listos 😄""",clean,español
1148,"""latinos bandas""",hate,español
1149,"""Whites are genetic defects""",hate,ingles
1150,"""a qe hora empieza?""",clean,español
1151,"""Feminazis are man haters""",hate,ingles
1152,"""Protesters suck""",toxic,ingles
1153,"""derechistas corruptos""",hate,español
1154,"""te encanta hacer el oso""",toxic,español
1155,"""jajaja se salio de control""",clean,español
1156,"""Pretty clear points.""",clean,ingles
1157,"""cuando vuelve el stream?""",clean,español
1158,"""Lesbians are disgusting""",hate,ingles
1159,"""holaaa desde casa 😊""",clean,español
1160,"""Our shit serving media concocts a story, white cop kills an innocent black teenager, which is bullshit, to get the ""black community"" up in arms, they burn shit down..more stories for these useless talking heads to get in front of a camera with. At least once a week i see a black on white crime reported on the news..no national attention , no federal involvement...wtf? Black men need to stand up and be fathers and stop looking for excuses.. fuck yall.. all yall.""",toxic,ingles
1161,"""comentario tonto""",toxic,español
1162,"""Simple and clear explanation.""",clean,ingles
1163,"""mejor vete alv""",toxic,español
1164,"""neta q flojera leerte""",toxic,español
1165,"""todo lo exageras bien feo""",toxic,español
1166,"""chinos sucios""",hate,español
1167,"""ace limpio bro 😎""",clean,español
1168,"""JAJAJAJA que risa""",clean,español
1169,"""esta bn chido el stream 👍""",clean,español
1170,"""All feminazis are toxic""",hate,ingles
1171,"""Easy to follow explanation.""",clean,ingles
1172,"""derechistas corruptos""",hate,español
1173,"""comentario ridículo""",toxic,español
1174,"""Evil jews are behind everything""",hate,ingles
1175,"""dale sin miedo loco 💪""",clean,español
1176,"""pobres parásitos""",hate,español
1177,"""no tienes cerebro""",toxic,español
1178,"""latinos baile""",hate,español
1179,"""Good clarification.""",clean,ingles
1180,"""hablas puras babosadas""",toxic,español
1181,"""bro eso no va aqui""",toxic,español
1182,"""hola wey como estas hoy?""",clean,español
1183,"""mike browns father was made to say that boooshit""",toxic,ingles
1184,"""This was explained nicely.""",clean,ingles
1185,"""q pena leer esto 😬""",toxic,español
1186,"""das vergüenza ajena""",toxic,español
1187,"""This man is a zionist jew look at ypu can see the jewnesss in his face cnn only employ zionist sympathisers and neo-con racists and wolf blitzer is the emplpyeee """,toxic,ingles
1188,"""F pero se gozo mucho 😊""",clean,español
1189,"""terroristas etarras""",hate,español
1190,"""holaaaa saliendo del jale""",clean,español
1191,"""a qe hora sorteo?""",clean,español
1192,"""puras mamadas dices""",toxic,español
1193,"""This is clear and simple.""",clean,ingles
1194,"""izquierdistas piojosos""",hate,español
1195,"""This guy is a moron.""",toxic,ingles
1196,"""All trannies should be locked up""",hate,ingles
1197,"""comentario estúpido""",toxic,español
1198,"""pinche ignorante""",toxic,español
1199,"""uffff tremendo nivel 💪""",clean,español
1200,"""qien mas espera boss?""",clean,español
1201,"""poggers esa play 🤩""",clean,español
1202,"""This made my day 😄""",clean,ingles
1203,"""lol que suerte 😂""",clean,español
1204,"""sanchistas PSOE""",hate,español
1205,"""qien mas llego tarde jajaja""",clean,español
1206,"""rumanos mafias""",hate,español
1207,"""This made things clearer 😊""",clean,ingles
1208,"""Check out this you tube post. ""Black man goes on an epic rant against Ferguson rioters.""
 
 Although his message is delivered with childish, cartoon-ish emotions.... He is one of the very few African American's who gets it.""",toxic,ingles
1209,"""mujeres putas""",hate,español
1210,"""stop being criminals and you wont get shot, that simple""",toxic,ingles
1211,"""Wow, an a-hole that makes a CNN interviewer seem reasonable and balanced....""",toxic,ingles
1212,"""q comentario tan asqueroso 🤮""",toxic,español
1213,"""I’m learning a lot from this.""",clean,ingles
1214,"""a thug going to college black people are always crying.. what about the American Indians I don't see no one crying for them..... """,toxic,ingles
1215,"""qué vergüenza""",toxic,español
1216,"""qué pendejada acabo de leer""",toxic,español
1217,"""Spics turn our cities into slums""",hate,ingles
1218,"""GG chat gracias ❤️""",clean,español
1219,"""sanchistas falcon""",hate,español
1220,"""muy bn explicado todo gracias 🙌""",clean,español
1221,"""I can't for the life of me understand why people think that Mike Brown was a martyr for some cause. The man was a criminal. Are all black people criminals? Absolutely not. Are there white criminals? Hispanic criminals? You betcha. If the situation was EXACTLY the same but the races were reversed there would not be an issue at all.""",toxic,ingles
1222,"""xD justo ahi paso""",clean,español
1223,"""You know its crazy.... I actually came across your video about bitcoin while trying to learn more about it and knew you looked familiar.... I took the time to look at some of Mike Browns personal profiles myself specifically his soundcloud. While I do think he is guilty of representing himself in the wrong light and maybe of stealing he still didn't deserve to die. The fact that WHITE people like yourself continued to insinuate it is ridiculous and shows your clear lack of empathy and sympathy. It seems you all are more like the ""animals"" you think we are..... And its especially offensive looking back at these videos 3 years later when hip/hop rnb (OUR BLACK CULTURE) is the biggest thing and media and you still dont understand our perspectives. To say Trayvon Martin was making lean in on of your other videos shows how ignorant you truly are as well. Sprite or Fanta or a CARBONATED DRINK is used when making lean....Not tea....""",toxic,ingles
1224,"""q mapa sigue ahora?""",clean,español
1225,"""nooo pero aun hay chance""",clean,español
1226,"""I appreciate how clear it is.""",clean,ingles
1227,"""nmms estas bn mal""",toxic,español
1228,"""me cansa tu ignorancia""",toxic,español
1229,"""Disgusting faggots should die of AIDS""",hate,ingles
1230,"""That punk did not get blasted for no reason!! If that cop didn't shoot him someone else would have!!""",toxic,ingles
1231,"""Straightforward and helpful.""",clean,ingles
1232,"""All spics are unwanted""",hate,ingles
1233,"""rojos cunetas""",hate,español
1234,"""This was helpful, thanks 🙂""",clean,ingles
1235,"""This is well explained.""",clean,ingles
1236,"""qué flojera""",toxic,español
1237,"""The explanation was smooth.""",clean,ingles
1238,"""bien ahi cerrando 🔥""",clean,español
1239,"""gg wp gracias por todo""",clean,español
1240,"""Vile feminazis hate men""",hate,ingles
1241,"""News fucktards...........puppet players,,,,,all they are paid liars """,toxic,ingles
1242,"""alguien sabe cuantas rondas?""",clean,español
1243,"""q comentario tan sin chiste""",toxic,español
1244,"""I like how you explained it.""",clean,ingles
1245,"""Simple and useful.""",clean,ingles
1246,"""F en el chat :(""",clean,español
1247,"""I had the same thought.""",clean,ingles
1248,"""@23:00 hear what the guy is saying.. That a policemen stated that in his 31 years of service 8 officers have died by their own weapon and one was shoot execution style or whatever. So why the fuck does Officer Wilson let this 300 pound guy run 150ft--he's too big to run that fast I can assume? Shouldn't it take about 30-40 ft to tell Brown to freeze or he'll shoot? Bs all the way if you tell me.""",toxic,ingles
1249,"""animo crack aun hay chance 🙌""",clean,español
1250,"""q ganas d quedar mal""",toxic,español
1251,"""mejor vete alv""",toxic,español
1252,"""This guy is a dumbass. He claims that policed hired thugs took his phone and shot off rounds without any evidence to back his claims.""",toxic,ingles
1253,"""saludos pana desde casa o/""",clean,español
1254,"""esta muy entretenido esto 😄""",clean,español
1255,"""vamosss ultimo round 🔥""",clean,español
1256,"""Straightforward explanation.""",clean,ingles
1257,"""progres buenistas""",hate,español
1258,"""animo crack aun hay chance 🙌""",clean,español
1259,"""This was easy to understand.""",clean,ingles
1260,"""no sabes nada de nada""",toxic,español
1261,"""This is helpful, thanks!""",clean,ingles
1262,"""The explanation was smooth.""",clean,ingles
1263,"""Death to all spics""",hate,ingles
1264,"""This explanation was helpful.""",clean,ingles
1265,"""otra tontería""",toxic,español
1266,"""esta muy entretenido esto 😄""",clean,español
1267,"""I like how this was explained.""",clean,ingles
1268,"""F pero buena run :)""",clean,español
1269,"""jajaja qué imbécil eres bro 😂😂""",toxic,español
1270,"""todo lo exageras bien feo""",toxic,español
1271,"""bien ahi loco 💯""",clean,español
1272,"""holaaa recién salgo del trabajo""",clean,español
1273,"""SIII victoria segura 🏆""",clean,español
1274,"""otra idiotez más""",toxic,español
1275,"""q buena partida rey :D""",clean,español
1276,"""das flojera""",toxic,español
1277,"""Lesbians are disgusting""",hate,ingles
1278,"""me gusta como juegas neta 😍""",clean,español
1279,"""judíos extranjeros""",hate,español
1280,"""todo fluyendo bn bonito ✨""",clean,español
1281,"""cuando vuelve el proximo stream?""",clean,español
1282,"""callate yaaaa, neta q das asco 😡""",toxic,español
1283,"""qien anda desde el inicio?""",clean,español
1284,"""F pero se intento :(""",clean,español
1285,"""nmms q verguenza ajena 😬😬""",toxic,español
1286,"""Sure...they totally looked at FACTUAL evidence during that trial...
 
 More like special treatment. BUT HEY, we all knew that was going to happen, didn't we?""",toxic,ingles
1287,"""moros delincuentes""",hate,español
1288,"""I liked this explanation.""",clean,ingles
1289,"""All dykes are ugly and disgusting""",hate,ingles
